captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.83101.first,candidates.83101.last,candidates.83101.incumbent,candidates.83101.party,candidates.83101.candidateID,candidates.83101.ballotOrder,candidates.83101.polID,candidates.83101.polNum,candidates.83101.electWon,candidates.87242.first,candidates.87242.last,candidates.87242.party,candidates.87242.candidateID,candidates.87242.ballotOrder,candidates.87242.polID,candidates.87242.polNum,candidates.87242.electWon,candidates.83101.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NY-20221108_Eday62,33,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,0,1170491,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NY-20221108_Eday80,33,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,0,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,3258,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,3610,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,3926,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,5927,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,9702,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,9953,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,15270,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,249576,99,52222,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,249576,99,71054,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,249576,99,128739,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,143279,99,128739,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1667969984,2022-11-08 22:59:44 -0600,a2fb710992b888fe9f7e47092d88395e89230dfc,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,165340,99,149697,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1667981283,2022-11-09 02:08:03 -0600,b50945b2097c96d288eb118e41604458b9594ee2,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,219776,99,201411,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1668017415,2022-11-09 12:10:15 -0600,867af4c3e54fedde7872ac4ad131e4b807e36fb5,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,219776,99,195449,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1668023057,2022-11-09 13:44:17 -0600,dc7f033536cbb68e6972b2130a841ab00de024a0,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,213500,99,195449,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1668035049,2022-11-09 17:04:09 -0600,bff087a16a7b280445ae4738ddb66814d22774a9,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,205736,99,195449,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1668117993,2022-11-10 16:06:33 -0600,fb551f24fe73f68e25234f9c188bf39c6b7e4643,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,205736,99,203858,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1668188633,2022-11-11 11:43:53 -0600,5aaffbaf7233255409dfd32dd002a396971c5592,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,214588,99,203858,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1668188675,2022-11-11 11:44:35 -0600,01e9e548fc084cfa75a39a8a1c532fdb9b2e44c0,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,205736,99,203858,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1668188716,2022-11-11 11:45:16 -0600,5581d3ea2d17dc980990e94c254ba6acce28ea06,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,214588,99,203858,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1668442109,2022-11-14 10:08:29 -0600,034c14f2103988d015403595129c5dbcc8431d0f,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 16,16,214588,99,204935,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,0.0,Miriam,Flisser,GOP,87242,2,36596,55768,0.0,2022-11-09T03:57:56.854Z,
1671221389,2022-12-16 14:09:49 -0600,8ec01a2dcee3b636a5d003f3e01503fd7e5260cf,NY-20221108_Eday80,33,General,G,Tabulation Paused,Called,H,U.S. House,True,District 16,16,207723,100,204935,1175511,True,20221108NY36596,2022-11-08,NY,83101,Jamaal,Bowman,True,Dem,83101,1,69016,54759,,Miriam,Flisser,GOP,87242,2,36596,55768,,2022-11-09T03:57:56.854Z,False
