captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.19231.first,candidates.19231.last,candidates.19231.party,candidates.19231.incumbent,candidates.19231.candidateID,candidates.19231.polID,candidates.19231.ballotOrder,candidates.19231.polNum,candidates.19231.electWon,candidates.22860.first,candidates.22860.last,candidates.22860.party,candidates.22860.candidateID,candidates.22860.polID,candidates.22860.ballotOrder,candidates.22860.polNum,candidates.22860.electWon,candidates.19231.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,259780,99,0,955551,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,287589,99,0,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,0,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,0,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,14695,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,71912,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,97410,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667971438,2022-11-08 23:23:58 -0600,d5ddddc05986f343066e92d34cfda0b6971066eb,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,103087,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,103747,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667974141,2022-11-09 00:09:01 -0600,6ac032f537e1cf474dd6798112535df8c4f1f419,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,103912,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667975032,2022-11-09 00:23:52 -0600,2b4eef55da041b24d8b907ba1775c35ebda992e0,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,110325,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667975773,2022-11-09 00:36:13 -0600,deab40fdc8485b2c990cf91d96e98447d46f3b20,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,115825,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667976590,2022-11-09 00:49:50 -0600,94cc860afa532570fe1eea1ef2140983ffb9d8e8,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,115845,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667976630,2022-11-09 00:50:30 -0600,db8e9eae6d57d57ee926ebc81f6ed458df0e5089,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,115825,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667976671,2022-11-09 00:51:11 -0600,ea959052a4daa986b427aee926dc66fbdb41fd60,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,115845,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
1667976713,2022-11-09 00:51:53 -0600,e706274cafb1c1dca67fd185b843624ee37dec41,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,287589,90,128235,956979,True,20221108CA6478,2022-11-08,CA,19231,Doug,LaMalfa,GOP,True,19231,52531,2,9037,0.0,Max,Steiner,Dem,22860,70534,1,13725,0.0,,
