captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.59177.last,candidates.59177.party,candidates.59177.candidateID,candidates.59177.ballotOrder,candidates.59177.polID,candidates.59177.polNum,candidates.59177.electWon,candidates.59178.last,candidates.59178.party,candidates.59178.candidateID,candidates.59178.ballotOrder,candidates.59178.polID,candidates.59178.polNum,candidates.59178.electWon,raceCallStatus,candidates.59178.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,WV-20221108_Eday80,49,Ballot Issue,G,Awaiting Poll Close,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,550000,99,0,1132280,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,WV-20221108_Eday80,49,Ballot Issue,G,Awaiting Poll Close,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,0,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,WV-20221108_Eday80,49,Ballot Issue,G,Polls Closed/Waiting First Report,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,0,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,WV-20221108_Eday80,49,Ballot Issue,G,Active Tabulation,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,6654,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,WV-20221108_Eday80,49,Ballot Issue,G,Active Tabulation,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,5134,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,WV-20221108_Eday80,49,Ballot Issue,G,Active Tabulation,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,42696,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,WV-20221108_Eday80,49,Ballot Issue,G,Active Tabulation,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,60206,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,WV-20221108_Eday80,49,Ballot Issue,G,Active Tabulation,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,126169,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,WV-20221108_Eday80,49,Ballot Issue,G,Active Tabulation,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,155550,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,WV-20221108_Eday80,49,Ballot Issue,G,Active Tabulation,I,Amendment ,Impeachment proceedings,True,True,1 - Clarify Judicial Role,0,540000,99,209818,1149466,True,20221108WV49827,2022-11-08,WV,For,Yes,59177,1,2,49555,0,Against,No,59178,2,3,49556,0,,
