captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.31822.first,candidates.31822.last,candidates.31822.party,candidates.31822.incumbent,candidates.31822.candidateID,candidates.31822.polID,candidates.31822.ballotOrder,candidates.31822.polNum,candidates.31822.electWon,candidates.32187.first,candidates.32187.last,candidates.32187.party,candidates.32187.candidateID,candidates.32187.polID,candidates.32187.ballotOrder,candidates.32187.polNum,candidates.32187.electWon,candidates.31822.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MD-20221108_Eday62,21,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 6,6,283737,99,0,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MD-20221108_Eday80,21,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,0,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,0,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,56564,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,65951,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,71913,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,102325,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,117528,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,137397,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,158726,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,162482,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,180681,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,276369,99,183975,877912,True,20221108MD21760,2022-11-08,MD,31822,David,Trone,Dem,True,31822,64807,2,26157,0,Neil,Parrott,GOP,32187,68531,1,25316,0,,
