captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108NJ31223,live,0.0,NJ,New Jersey,31,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T03:18:47.689Z,0,540,0.0,38277,0,0.0,39984,0,0.0,40017,0,0.0,382416,99,0,1001658,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108NJ31223,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T19:53:37.272Z,0,540,0.0,38277,0,0.0,39984,0,0.0,40017,0,0.0,198795,99,0,1001658,0,0,,,
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,20221108NJ31223,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:24:00.353Z,0,540,0.0,38277,0,0.0,39984,0,0.0,40017,0,0.0,198795,99,0,1001658,0,0,,,
1667946903,2022-11-08 22:35:03 +0000,cb1028268673c8c2a42a51ee33da39f10a4ad1c1,20221108NJ31223,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:31:14.037Z,0,540,0.0,38277,0,0.0,39984,0,0.0,40017,0,0.0,198795,99,0,1001658,0,0,,,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,20221108NJ31223,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T00:39:59.318Z,0,540,0.0,38277,0,0.0,39984,0,0.0,40017,0,0.0,198795,90,0,1001658,0,0,,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108NJ31223,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:00:34.099Z,0,540,0.0,38277,0,0.0,39984,0,0.0,40017,0,0.0,198795,90,0,1001658,0,0,,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108NJ31223,live,0.26,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:15:34.778Z,0,540,0.0,38277,471,91.81,39984,33,6.43,40017,9,1.75,198795,90,513,1001658,0,1,0.0,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108NJ31223,live,0.26,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:21:53.740Z,0,540,0.0,38277,471,91.81,39984,33,6.43,40017,9,1.75,198795,90,513,1001658,0,1,0.0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108NJ31223,live,15.77,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:57:27.019Z,174,540,32.22,38277,23154,73.86,39984,7857,25.06,40017,339,1.08,198795,90,31350,1001658,174,85,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108NJ31223,live,16.17,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:09:02.000Z,174,540,32.22,38277,23907,74.37,39984,7893,24.55,40017,345,1.07,198795,90,32145,1001658,174,87,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108NJ31223,live,21.39,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:13:26.324Z,174,540,32.22,38277,32556,76.54,39984,9539,22.43,40017,437,1.03,198795,90,42532,1001658,174,116,0.0,,
