captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.10525.first,candidates.10525.last,candidates.10525.abbrv,candidates.10525.incumbent,candidates.10525.party,candidates.10525.candidateID,candidates.10525.ballotOrder,candidates.10525.polID,candidates.10525.polNum,candidates.10525.electWon,candidates.10541.first,candidates.10541.last,candidates.10541.party,candidates.10541.candidateID,candidates.10541.ballotOrder,candidates.10541.polID,candidates.10541.polNum,candidates.10541.electWon,candidates.10541.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AZ-20221108_Eday80,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 2,2,332168,99,0,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,332168,99,150567,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,332168,99,150742,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,332168,99,153915,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,307930,99,153915,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667970723,2022-11-08 23:12:03 -0600,c9be1e43f4fd7fd7004c00409f7a589f170f0784,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,307930,99,154230,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,307930,99,170982,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,307930,99,174723,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667974809,2022-11-09 00:20:09 -0600,21e89b68838446570e2788596a6ed47ed4d95a07,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,307930,99,176414,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
1667976427,2022-11-09 00:47:07 -0600,37543865b42fa093eb6d12d5468203ace58ae06d,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,307930,99,179251,1306751,True,20221108AZ3006,2022-11-08,AZ,10525,Tom,O'Halleran,O'Hallrn,True,Dem,10525,1,52697,4510,0,Eli,Crane,GOP,10541,2,70963,6236,0,,
