captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.33547.first,candidates.33547.last,candidates.33547.party,candidates.33547.incumbent,candidates.33547.candidateID,candidates.33547.polID,candidates.33547.ballotOrder,candidates.33547.polNum,candidates.33547.electWon,candidates.34794.first,candidates.34794.last,candidates.34794.party,candidates.34794.candidateID,candidates.34794.polID,candidates.34794.ballotOrder,candidates.34794.polNum,candidates.34794.electWon,candidates.33547.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MN-20221108_Eday62,24,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,430186,99,0,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MN-20221108_Eday80,24,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,309052,99,0,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,MN-20221108_Eday80,24,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 5,5,309052,99,0,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,309052,99,234578,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,309052,99,253532,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,309052,99,254893,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,309052,99,274754,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,2022-11-09T04:05:55.857Z,
1667967816,2022-11-08 22:23:36 -0600,d408c38a39cd0e703677d5a02a0d39ca6987e85c,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,285273,99,274754,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,2022-11-09T04:05:55.857Z,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,285864,99,276261,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,2022-11-09T04:05:55.857Z,
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,286879,99,279939,358238,True,20221108MN24019,2022-11-08,MN,33547,Ilhan,Omar,Dem,True,33547,67375,2,28724,0,Cicely,Davis,GOP,34794,71239,1,29370,0,2022-11-09T04:05:55.857Z,
