captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.46883.first,candidates.46883.last,candidates.46883.incumbent,candidates.46883.party,candidates.46883.candidateID,candidates.46883.ballotOrder,candidates.46883.polID,candidates.46883.polNum,candidates.46883.electWon,candidates.46886.first,candidates.46886.last,candidates.46886.party,candidates.46886.candidateID,candidates.46886.ballotOrder,candidates.46886.polID,candidates.46886.polNum,candidates.46886.electWon,candidates.47047.first,candidates.47047.last,candidates.47047.party,candidates.47047.candidateID,candidates.47047.ballotOrder,candidates.47047.polID,candidates.47047.polNum,candidates.47047.electWon,candidates.47048.first,candidates.47048.last,candidates.47048.party,candidates.47048.candidateID,candidates.47048.ballotOrder,candidates.47048.polID,candidates.47048.polNum,candidates.47048.electWon,candidates.47049.first,candidates.47049.last,candidates.47049.abbrv,candidates.47049.party,candidates.47049.candidateID,candidates.47049.ballotOrder,candidates.47049.polID,candidates.47049.polNum,candidates.47049.electWon,candidates.46883.winnerDateTime,isCertified
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,329888,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,334269,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,335465,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,336351,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,340122,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,341144,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,347566,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,350346,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,351875,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667977407,2022-11-09 01:03:27 -0600,7832f401c0de267d87674c9a4024307e1f8adb65,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,400000,99,351875,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667977447,2022-11-09 01:04:07 -0600,85b5a3bb4e8662c6fa8f3bf8244be3cdf20864e6,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,420000,99,351875,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,400000,99,351875,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668025479,2022-11-09 14:24:39 -0600,776dc719524ffe90b5ebbf510aedeb09581c1343,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,370000,99,351875,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668117277,2022-11-10 15:54:37 -0600,b26f493df716939647135ca67d050ca6504e4174,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,370000,99,352603,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668118117,2022-11-10 16:08:37 -0600,aec408410f97779b2f27b3a52caa33171f393c1a,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,370000,99,352678,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668118369,2022-11-10 16:12:49 -0600,f421b39c8e92a5747de52528367cd1c068b050e6,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,370000,99,354170,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668119132,2022-11-10 16:25:32 -0600,2a25fd6104bf529fbfab6151a0f4a162c0a01c68,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,370000,99,355027,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668119970,2022-11-10 16:39:30 -0600,6653463680683f9c7021a6a434ac2bf41735b906,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,370000,99,355457,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668120811,2022-11-10 16:53:31 -0600,f51cd4c5ee335fb4448e635aaf360ce298cd5c97,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,370000,99,355541,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668125067,2022-11-10 18:04:27 -0600,e820d6d7244409514fab2d932d84db7239fb789d,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,358944,99,355541,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1668209085,2022-11-11 17:24:45 -0600,8f51f87e483b76014c07af542185b22ece519055,RI-20221108_Eday80,40,General,G,Tabulation Paused,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,358944,99,355541,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,
1669148551,2022-11-22 14:22:31 -0600,b8ca51eb80c1766e986ac59affe50c5de1a2d3ea,RI-20221108_Eday80,40,General,G,Tabulation Paused,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,358944,99,355541,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,False
1669152950,2022-11-22 15:35:50 -0600,8b1b7c46356de6878a75be822dd6a34205c48b9a,RI-20221108_Eday80,40,General,G,Gathering Certified Results,Called,G,Governor,Daniel,McKee,Dem,46883,39993,42352,True,True,True,355664,100,355541,630000,True,20221108RI40005,2022-11-08,RI,46883,Daniel,McKee,True,Dem,46883,2,39993,42352,0,Ashley,Kalus,GOP,46886,1,71488,43469,0,Zachary,Hurwitz,Ind,47047,3,71809,43588,0,Paul,Rianna,Ind,47048,4,71810,43589,0,Elijah,Gizzarelli,Gizzarll,Lib,47049,5,71811,43587,0,2022-11-09T01:51:40.731Z,False
