captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MI23812,live,0.0,MI,Michigan,23,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T16:44:31.519Z,0,373,0.0,37371,0,0.0,37967,0,0.0,37372,0,0.0,37968,0,0.0,378284,99,0,1198891,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MI23812,live,0.0,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T20:03:05.787Z,0,373,0.0,37371,0,0.0,37967,0,0.0,37372,0,0.0,37968,0,0.0,357845,99,0,1198891,0,0,,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108MI23812,live,0.0,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:06:01.365Z,0,373,0.0,37371,0,0.0,37967,0,0.0,37372,0,0.0,37968,0,0.0,357845,99,0,1198891,0,0,,,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108MI23812,live,0.31,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:28:28.253Z,1,373,0.27,37372,717,63.85,37371,352,31.34,37967,33,2.94,37968,21,1.87,357845,99,1123,1198891,1,1,0.0,,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108MI23812,live,0.88,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:34:28.296Z,3,373,0.8,37372,1920,60.91,37371,1067,33.85,37967,105,3.33,37968,60,1.9,357845,99,3152,1198891,3,3,0.0,,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108MI23812,live,2.1,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:41:27.651Z,4,373,1.07,37372,4692,62.34,37371,2465,32.75,37967,231,3.07,37968,139,1.85,357845,99,7527,1198891,4,8,0.0,,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108MI23812,live,3.39,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:48:19.589Z,6,373,1.61,37372,7530,62.01,37371,4049,33.34,37967,357,2.94,37968,208,1.71,357845,99,12144,1198891,6,13,0.0,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108MI23812,live,4.08,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:52:27.829Z,6,373,1.61,37372,8652,59.28,37371,5269,36.1,37967,431,2.95,37968,242,1.66,357845,99,14594,1198891,6,15,0.0,,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108MI23812,live,4.25,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:57:28.145Z,8,373,2.14,37372,8693,57.13,37371,5821,38.25,37967,458,3.01,37968,245,1.61,357845,99,15217,1198891,8,16,0.0,,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108MI23812,live,7.68,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:07:29.255Z,10,373,2.68,37372,15402,56.04,37371,10817,39.36,37967,793,2.89,37968,472,1.72,357845,99,27484,1198891,10,29,0.0,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108MI23812,live,8.48,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:11:28.979Z,11,373,2.95,37372,16934,55.78,37371,12031,39.63,37967,879,2.9,37968,516,1.7,357845,99,30360,1198891,11,32,0.0,,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108MI23812,live,9.17,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:18:26.987Z,11,373,2.95,37372,18355,55.93,37371,12946,39.45,37967,947,2.89,37968,571,1.74,357845,99,32819,1198891,11,34,0.0,,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108MI23812,live,9.85,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:24:29.533Z,16,373,4.29,37372,19483,55.3,37371,14104,40.03,37967,1026,2.91,37968,620,1.76,357845,99,35233,1198891,16,37,0.0,,,
