captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.43893.first,candidates.43893.last,candidates.43893.incumbent,candidates.43893.party,candidates.43893.candidateID,candidates.43893.ballotOrder,candidates.43893.polID,candidates.43893.polNum,candidates.43893.electWon,candidates.46609.first,candidates.46609.last,candidates.46609.party,candidates.46609.candidateID,candidates.46609.ballotOrder,candidates.46609.polID,candidates.46609.polNum,candidates.46609.electWon,candidates.43893.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OK-20221108_Eday80,37,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,217605,99,0,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,OK-20221108_Eday80,37,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 3,3,217605,99,0,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,217605,99,6378,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,217605,99,43593,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,216893,99,43593,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,OK-20221108_Eday80,37,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,216893,99,122790,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,2022-11-09T02:10:19.265Z
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,OK-20221108_Eday80,37,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,216893,99,126351,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,2022-11-09T02:10:19.265Z
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,OK-20221108_Eday80,37,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,200889,99,143468,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,2022-11-09T02:10:19.265Z
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,OK-20221108_Eday80,37,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,201684,99,143468,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,2022-11-09T02:10:19.265Z
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,OK-20221108_Eday80,37,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,201684,99,153047,840765,True,20221108OK37034,2022-11-08,OK,43893,Frank,Lucas,True,GOP,43893,1,1396,37167,0,Jeremiah,Ross,Dem,46609,2,71201,40932,0,2022-11-09T02:10:19.265Z
