captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.23194.first,candidates.23194.last,candidates.23194.party,candidates.23194.candidateID,candidates.23194.polID,candidates.23194.ballotOrder,candidates.23194.polNum,candidates.23194.electWon,candidates.23196.first,candidates.23196.last,candidates.23196.party,candidates.23196.candidateID,candidates.23196.polID,candidates.23196.ballotOrder,candidates.23196.polNum,candidates.23196.electWon,candidates.23196.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,FL-20221108_Eday62,10,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,306295,99,0,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,FL-20221108_Eday80,10,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,332797,99,0,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,FL-20221108_Eday80,10,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 4,4,292202,99,0,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,FL-20221108_Eday80,10,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,292202,99,79628,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,FL-20221108_Eday80,10,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,292202,99,180356,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,FL-20221108_Eday80,10,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,292202,99,226908,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,FL-20221108_Eday80,10,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,292202,99,241958,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,FL-20221108_Eday80,10,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,292202,99,226908,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,FL-20221108_Eday80,10,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,292202,99,258110,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,264419,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
